CHR	BP	end	CF
5	11837500	11837600	4.47453119218067
5	11838300	11838400	2.23726559609033
5	11838500	11838600	4.0270780729626
5	11838600	11838700	8.50160926514327
5	11838900	11839000	5.3694374306168
5	11839100	11839200	2.6847187153084
5	11839200	11839300	3.57962495374453
5	11839300	11839400	5.3694374306168
5	11839400	11839500	6.711796788271
5	11839500	11839600	2.6847187153084
5	11840000	11840100	4.92198431139873
5	11840100	11840200	7.60670302670713
5	11840200	11840300	6.26434366905293
5	11840300	11840400	6.26434366905293
5	11840400	11840500	4.47453119218067
5	11840500	11840600	8.0541561459252
5	11840600	11840700	8.94906238436134
5	11840700	11840800	2.6847187153084
5	11840800	11840900	5.81689054983487
5	11840900	11841000	5.81689054983487
5	11841000	11841100	8.50160926514327
5	11841100	11841200	5.81689054983487
5	11841200	11841300	9.84396862279747
5	11841300	11841400	8.94906238436134
5	11841400	11841500	6.26434366905293
5	11841500	11841600	5.81689054983487
5	11841600	11841700	8.0541561459252
5	11841700	11841800	9.84396862279747
5	11841900	11842000	8.50160926514327
5	11842000	11842100	8.94906238436134
5	11842100	11842200	7.60670302670713
5	11842200	11842300	2.23726559609033
5	11842300	11842400	3.13217183452647
5	11842400	11842500	2.23726559609033
5	11842800	11842900	2.23726559609033
5	11842900	11843000	4.47453119218067
5	11843000	11843100	4.0270780729626
5	11843100	11843200	5.81689054983487
5	11843200	11843300	7.15924990748907
5	11843400	11843500	2.23726559609033
5	11843500	11843600	2.23726559609033
5	11843600	11843700	2.6847187153084
5	11843700	11843800	2.23726559609033
5	11844500	11844600	3.57962495374453
5	11844700	11844800	4.0270780729626
5	11844800	11844900	4.47453119218067
5	11844900	11845000	2.6847187153084
5	11845600	11845700	2.6847187153084
5	11845700	11845800	3.57962495374453
5	11845800	11845900	4.92198431139873
5	11845900	11846000	2.23726559609033
5	11846800	11846900	2.6847187153084
5	11846900	11847000	2.23726559609033
5	11848100	11848200	5.3694374306168
5	11848200	11848300	4.92198431139873
5	11848300	11848400	6.26434366905293
5	11848400	11848500	8.0541561459252
5	11848500	11848600	8.0541561459252
5	11848600	11848700	4.0270780729626
5	11848800	11848900	2.23726559609033
5	11848900	11849000	2.23726559609033
5	11849500	11849600	3.57962495374453
5	11849600	11849700	5.3694374306168
5	11849700	11849800	2.6847187153084
5	11849800	11849900	2.6847187153084
5	11849900	11850000	3.57962495374453
5	11850000	11850100	4.92198431139873
5	11850100	11850200	7.60670302670713
5	11850200	11850300	8.0541561459252
5	11850300	11850400	4.47453119218067
5	11850400	11850500	9.3965155035794
5	11850500	11850600	9.3965155035794
5	11850600	11850700	8.0541561459252
5	11850700	11850800	5.3694374306168
5	11850800	11850900	6.26434366905293
5	11850900	11851000	6.26434366905293
5	11851000	11851100	8.50160926514327
5	11851400	11851500	8.94906238436134
5	11851500	11851600	9.84396862279747
5	11851600	11851700	6.711796788271
5	11903700	11903800	3.57962495374453
5	11903800	11903900	4.47453119218067
5	11903900	11904000	4.47453119218067
5	11904000	11904100	4.47453119218067
5	11904100	11904200	4.0270780729626
5	11904200	11904300	4.92198431139873
5	11904300	11904400	4.0270780729626
5	11904400	11904500	2.6847187153084
5	11904500	11904600	5.81689054983487
5	11904600	11904700	5.3694374306168
5	11904700	11904800	4.0270780729626
5	11904800	11904900	4.47453119218067
5	11904900	11905000	3.57962495374453
5	11905100	11905200	2.6847187153084
5	11905200	11905300	2.6847187153084
5	11905800	11905900	3.13217183452647
5	11905900	11906000	3.13217183452647
5	11906300	11906400	2.23726559609033
5	11906400	11906500	4.47453119218067
5	11906500	11906600	2.6847187153084
5	11908000	11908100	2.6847187153084
5	11910600	11910700	2.6847187153084
5	11910700	11910800	3.57962495374453
5	11912400	11912500	2.6847187153084
5	11913100	11913200	2.23726559609033
5	11913200	11913300	2.23726559609033
5	11913300	11913400	2.23726559609033
5	11913400	11913500	3.57962495374453
5	11913500	11913600	6.26434366905293
5	11913600	11913700	4.0270780729626
5	11913700	11913800	2.6847187153084
5	11913900	11914000	2.6847187153084
5	11914000	11914100	2.6847187153084
5	11914100	11914200	2.6847187153084
5	11914700	11914800	2.23726559609033
5	11914800	11914900	2.6847187153084
5	11915200	11915300	5.3694374306168
5	11917100	11917200	2.23726559609033
5	11917200	11917300	4.47453119218067
5	11917300	11917400	4.47453119218067
5	11917400	11917500	3.13217183452647
5	11917500	11917600	3.13217183452647
5	11917600	11917700	4.92198431139873
5	11917700	11917800	7.15924990748907
5	11917800	11917900	3.57962495374453
5	11918000	11918100	3.57962495374453
5	11918100	11918200	4.0270780729626
5	11920400	11920500	2.6847187153084
5	11923700	11923800	2.23726559609033
5	11924500	11924600	2.6847187153084
5	11924600	11924700	3.57962495374453
5	11925100	11925200	2.6847187153084
5	11925400	11925500	2.23726559609033
5	11925500	11925600	2.6847187153084
5	11925800	11925900	2.23726559609033
5	11927100	11927200	3.13217183452647
5	11927200	11927300	2.23726559609033
5	11927300	11927400	3.57962495374453
5	11927400	11927500	5.3694374306168
5	11927500	11927600	4.0270780729626
5	11927600	11927700	6.26434366905293
5	11927700	11927800	4.47453119218067
5	11927800	11927900	4.0270780729626
5	11935300	11935400	22.8201090801214
5	11935500	11935600	6.711796788271
5	11935600	11935700	4.47453119218067
5	11935800	11935900	3.57962495374453
5	11935900	11936000	4.0270780729626
5	11936000	11936100	9.84396862279747
5	11936500	11936600	24.1624684377756
5	11936600	11936700	25.5048277954298
5	11936700	11936800	23.7150153185575
5	11936900	11937000	7.15924990748907
5	11937000	11937100	4.47453119218067
5	11937100	11937200	4.0270780729626
5	11937200	11937300	3.13217183452647
5	11937400	11937500	2.23726559609033
5	11937500	11937600	2.6847187153084
5	11937600	11937700	4.47453119218067
5	11937700	11937800	4.92198431139873
5	11937800	11937900	2.6847187153084
5	11937900	11938000	3.13217183452647
5	11938000	11938100	4.47453119218067
5	11938100	11938200	5.3694374306168
5	11938400	11938500	2.6847187153084
5	11938500	11938600	2.6847187153084
5	11938600	11938700	4.0270780729626
5	11938700	11938800	4.0270780729626
5	11938800	11938900	4.0270780729626
5	11938900	11939000	3.57962495374453
5	11939000	11939100	4.47453119218067
5	11939100	11939200	4.0270780729626
5	11939200	11939300	4.47453119218067
5	11939300	11939400	3.57962495374453
5	11939400	11939500	2.23726559609033
5	11939500	11939600	4.92198431139873
5	11939600	11939700	3.57962495374453
5	11939800	11939900	3.13217183452647
5	11939900	11940000	4.47453119218067
5	11940000	11940100	4.47453119218067
5	11940100	11940200	4.0270780729626
5	11940200	11940300	3.13217183452647
5	11940300	11940400	4.0270780729626
5	11940400	11940500	4.0270780729626
5	11940500	11940600	2.6847187153084
5	11940600	11940700	4.0270780729626
5	11940700	11940800	5.3694374306168
5	11940800	11940900	7.15924990748907
5	11940900	11941000	7.15924990748907
5	11941000	11941100	3.57962495374453
5	11941200	11941300	2.6847187153084
5	11941300	11941400	4.47453119218067
5	11941400	11941500	2.6847187153084
5	11941500	11941600	2.6847187153084
5	11941700	11941800	2.6847187153084
5	11941800	11941900	5.3694374306168
5	11941900	11942000	3.57962495374453
5	11942000	11942100	4.47453119218067
5	11942100	11942200	3.57962495374453
5	11942200	11942300	4.47453119218067
5	11942300	11942400	6.26434366905293
5	11942400	11942500	4.0270780729626
5	11942700	11942800	8.0541561459252
5	11942900	11943000	6.711796788271
5	11943100	11943200	3.13217183452647
5	11943200	11943300	6.711796788271
5	11943300	11943400	4.47453119218067
5	11943400	11943500	7.60670302670713
5	11943500	11943600	3.57962495374453
5	11943600	11943700	2.6847187153084
5	11943700	11943800	8.50160926514327
5	11943900	11944000	4.0270780729626
5	11944000	11944100	2.6847187153084
5	11944100	11944200	4.47453119218067
5	11944200	11944300	6.711796788271
5	11944300	11944400	4.92198431139873
5	11944400	11944500	4.47453119218067
5	11944500	11944600	9.84396862279747
5	11944700	11944800	4.92198431139873
5	11944800	11944900	25.0573746762117
5	11944900	11945000	27.7420933915201
5	11945100	11945200	5.3694374306168
5	11945200	11945300	6.26434366905293
5	11945300	11945400	6.711796788271
5	11945400	11945500	5.3694374306168
5	11945500	11945600	8.0541561459252
5	11945600	11945700	8.0541561459252
5	11945700	11945800	8.0541561459252
5	11945800	11945900	3.57962495374453
5	11957500	11957600	4.47453119218067
5	11972600	11972700	3.13217183452647
5	11972700	11972800	2.6847187153084
5	11973100	11973200	2.23726559609033
5	11973200	11973300	4.0270780729626
5	11975600	11975700	4.47453119218067
5	11976400	11976500	2.23726559609033
5	11976700	11976800	2.23726559609033
5	11976800	11976900	3.13217183452647
5	11976900	11977000	3.13217183452647
5	11977000	11977100	4.47453119218067
5	11977100	11977200	4.47453119218067
5	11977200	11977300	5.3694374306168
5	11977300	11977400	6.26434366905293
5	11977400	11977500	3.57962495374453
5	11977500	11977600	2.6847187153084
5	11977600	11977700	3.57962495374453
5	11977900	11978000	4.0270780729626
5	11978000	11978100	8.50160926514327
5	11978100	11978200	4.92198431139873
5	11978900	11979000	2.6847187153084
5	11981500	11981600	3.13217183452647
5	11981600	11981700	3.13217183452647
5	11984300	11984400	2.6847187153084
5	11984400	11984500	2.6847187153084
5	11984500	11984600	5.3694374306168
5	11984600	11984700	4.92198431139873
5	11984900	11985000	2.6847187153084
5	11985400	11985500	3.57962495374453
5	11985900	11986000	4.47453119218067
5	11986000	11986100	4.47453119218067
5	11986100	11986200	5.3694374306168
5	11986200	11986300	2.6847187153084
5	11986300	11986400	2.6847187153084
5	11986400	11986500	3.57962495374453
5	11986500	11986600	5.3694374306168
5	11986600	11986700	7.60670302670713
5	11986700	11986800	9.3965155035794
5	11986800	11986900	7.60670302670713
5	11986900	11987000	4.0270780729626
5	11987300	11987400	2.6847187153084
5	11987400	11987500	3.57962495374453
5	11987500	11987600	3.57962495374453
5	11987700	11987800	3.13217183452647
5	11987800	11987900	5.81689054983487
5	11987900	11988000	7.60670302670713
5	11988000	11988100	7.15924990748907
5	11988100	11988200	6.26434366905293
5	11988200	11988300	4.92198431139873
5	11988300	11988400	2.6847187153084
5	11988400	11988500	5.3694374306168
5	11988500	11988600	3.57962495374453
5	11989100	11989200	3.57962495374453
5	11989200	11989300	5.81689054983487
5	11989300	11989400	7.15924990748907
5	11989400	11989500	3.57962495374453
5	11989500	11989600	8.50160926514327
5	11989600	11989700	25.5048277954298
5	11989700	11989800	27.2946402723021
5	11989900	11990000	5.3694374306168
5	11990000	11990100	4.0270780729626
5	11990100	11990200	4.47453119218067
5	11990200	11990300	2.23726559609033
5	11990300	11990400	4.0270780729626
5	11990400	11990500	7.15924990748907
5	11990500	11990600	5.3694374306168
5	11990600	11990700	6.26434366905293
5	11990700	11990800	7.15924990748907
5	11990900	11991000	21.0302966032491
5	11991000	11991100	24.1624684377756
5	11991300	11991400	4.92198431139873
5	11991400	11991500	3.57962495374453
5	11991500	11991600	3.13217183452647
5	11991600	11991700	3.57962495374453
5	11991700	11991800	2.23726559609033
5	11992300	11992400	2.6847187153084
5	11992400	11992500	2.23726559609033
5	11992500	11992600	3.13217183452647
5	11992600	11992700	7.15924990748907
5	11992700	11992800	5.81689054983487
5	11992800	11992900	4.92198431139873
5	11992900	11993000	2.23726559609033
5	11993100	11993200	2.23726559609033
5	11995300	11995400	2.6847187153084
5	11995900	11996000	2.6847187153084
5	11996100	11996200	2.6847187153084
5	11996200	11996300	2.6847187153084
5	11996700	11996800	2.6847187153084
5	11996800	11996900	2.6847187153084
5	11996900	11997000	3.57962495374453
5	11997000	11997100	2.23726559609033
5	11997300	11997400	2.23726559609033
5	11997400	11997500	2.23726559609033
5	11997700	11997800	2.23726559609033
5	11997800	11997900	2.23726559609033
5	11997900	11998000	2.23726559609033
5	11998000	11998100	3.13217183452647
5	11998100	11998200	4.47453119218067
5	11998200	11998300	9.3965155035794
5	11998300	11998400	7.60670302670713
5	11998400	11998500	6.26434366905293
5	11998500	11998600	4.47453119218067
5	11998600	11998700	4.47453119218067
5	11998700	11998800	4.47453119218067
5	11998900	11999000	2.23726559609033
5	11999000	11999100	4.0270780729626
5	11999100	11999200	2.23726559609033
5	11999900	12000000	2.6847187153084
5	12002400	12002500	2.6847187153084
5	12002500	12002600	2.6847187153084
5	12002600	12002700	2.6847187153084
5	12003900	12004000	2.23726559609033
5	12004000	12004100	3.13217183452647
5	12004300	12004400	2.23726559609033
5	12004800	12004900	2.6847187153084
5	12004900	12005000	3.13217183452647
5	12005000	12005100	3.57962495374453
5	12005300	12005400	2.6847187153084
5	12005400	12005500	4.47453119218067
5	12005500	12005600	2.23726559609033
5	12006400	12006500	2.6847187153084
5	12006500	12006600	4.92198431139873
5	12006600	12006700	3.13217183452647
5	12006800	12006900	2.6847187153084
5	12008200	12008300	2.23726559609033
5	12008300	12008400	5.3694374306168
5	12008400	12008500	4.0270780729626
5	12008500	12008600	4.47453119218067
5	12008600	12008700	5.81689054983487
5	12008700	12008800	3.13217183452647
5	12009500	12009600	4.0270780729626
5	12009600	12009700	4.0270780729626
5	12009700	12009800	4.92198431139873
5	12010400	12010500	2.6847187153084
5	12010500	12010600	3.57962495374453
5	12010600	12010700	2.6847187153084
5	12010700	12010800	3.57962495374453
5	12010800	12010900	3.57962495374453
5	12010900	12011000	3.13217183452647
5	12011000	12011100	3.57962495374453
5	12011100	12011200	3.13217183452647
5	12011200	12011300	4.0270780729626
5	12011300	12011400	2.6847187153084
5	12011400	12011500	2.6847187153084
5	12011600	12011700	2.23726559609033
5	12012000	12012100	2.6847187153084
5	12012200	12012300	6.711796788271
5	12012300	12012400	6.711796788271
5	12012400	12012500	2.23726559609033
5	12012500	12012600	4.0270780729626
5	12012600	12012700	3.57962495374453
5	12012700	12012800	2.23726559609033
5	12012800	12012900	3.13217183452647
5	12012900	12013000	3.13217183452647
5	12013400	12013500	2.6847187153084
5	12013500	12013600	3.57962495374453
5	12013600	12013700	2.6847187153084
5	12014300	12014400	2.6847187153084
5	12014600	12014700	2.6847187153084
5	12014700	12014800	4.47453119218067
5	12014800	12014900	4.0270780729626
5	12014900	12015000	3.13217183452647
5	12015000	12015100	5.3694374306168
5	12015100	12015200	4.92198431139873
5	12015200	12015300	6.711796788271
5	12015300	12015400	2.6847187153084
5	12016900	12017000	3.13217183452647
5	12017000	12017100	2.6847187153084
5	12017100	12017200	3.57962495374453
5	12017200	12017300	4.0270780729626
5	12017300	12017400	4.0270780729626
5	12017400	12017500	4.0270780729626
5	12017700	12017800	5.3694374306168
5	12017800	12017900	6.26434366905293
5	12017900	12018000	2.23726559609033
5	12018100	12018200	4.0270780729626
5	12018200	12018300	5.3694374306168
5	12019600	12019700	2.6847187153084
5	12019700	12019800	4.47453119218067
5	12019800	12019900	3.57962495374453
5	12020700	12020800	2.23726559609033
5	12020800	12020900	2.6847187153084
5	12021400	12021500	2.6847187153084
5	12022300	12022400	7.60670302670713
5	12022600	12022700	4.92198431139873
5	12022700	12022800	2.6847187153084
5	12023200	12023300	4.47453119218067
5	12023300	12023400	5.3694374306168
5	12023400	12023500	2.23726559609033
5	12023600	12023700	2.23726559609033
5	12023700	12023800	4.47453119218067
5	12023800	12023900	3.57962495374453
5	12023900	12024000	2.23726559609033
5	12024100	12024200	3.57962495374453
5	12024200	12024300	3.13217183452647
5	12024300	12024400	4.0270780729626
5	12024400	12024500	2.23726559609033
5	12024500	12024600	2.6847187153084
5	12024600	12024700	4.0270780729626
5	12024700	12024800	5.3694374306168
5	12024800	12024900	4.0270780729626
5	12025000	12025100	8.0541561459252
5	12025200	12025300	2.6847187153084
5	12025300	12025400	2.6847187153084
5	12025400	12025500	4.47453119218067
5	12025500	12025600	5.3694374306168
5	12029200	12029300	2.23726559609033
5	12029300	12029400	3.57962495374453
5	12029400	12029500	4.0270780729626
5	12029500	12029600	7.15924990748907
5	12029600	12029700	8.50160926514327
5	12029700	12029800	6.711796788271
5	12029800	12029900	2.6847187153084
5	12030100	12030200	2.23726559609033
5	12030200	12030300	2.6847187153084
5	12030500	12030600	3.13217183452647
5	12030600	12030700	3.13217183452647
5	12031000	12031100	2.6847187153084
5	12031100	12031200	2.6847187153084
5	12031300	12031400	2.6847187153084
5	12031400	12031500	3.13217183452647
5	12031800	12031900	2.23726559609033
5	12031900	12032000	2.23726559609033
5	12032000	12032100	4.47453119218067
5	12032100	12032200	2.23726559609033
5	12032500	12032600	2.6847187153084
5	12032600	12032700	2.6847187153084
5	12037400	12037500	3.13217183452647
5	12037500	12037600	4.0270780729626
5	12038200	12038300	2.6847187153084
5	12038700	12038800	3.57962495374453
5	12038800	12038900	4.47453119218067
5	12039200	12039300	3.57962495374453
5	12039300	12039400	3.57962495374453
5	12039600	12039700	3.13217183452647
5	12039700	12039800	4.0270780729626
5	12039800	12039900	3.13217183452647
5	12040000	12040100	2.23726559609033
5	12040100	12040200	2.23726559609033
5	12040200	12040300	2.6847187153084
5	12040300	12040400	2.23726559609033
5	12040400	12040500	2.23726559609033
5	12041000	12041100	2.6847187153084
5	12041100	12041200	4.47453119218067
5	12041200	12041300	5.3694374306168
5	12041300	12041400	2.6847187153084
5	12041600	12041700	3.57962495374453
5	12041700	12041800	5.81689054983487
5	12041800	12041900	5.81689054983487
5	12041900	12042000	5.81689054983487
5	12042000	12042100	4.47453119218067
5	12042100	12042200	4.0270780729626
5	12042200	12042300	2.6847187153084
5	12042400	12042500	2.6847187153084
5	12048600	12048700	3.13217183452647
5	12048700	12048800	4.0270780729626
5	12048800	12048900	4.92198431139873
5	12048900	12049000	2.23726559609033
5	12049000	12049100	5.3694374306168
5	12049100	12049200	6.26434366905293
5	12049400	12049500	2.23726559609033
5	12049500	12049600	3.57962495374453
5	12049700	12049800	2.6847187153084
5	12049800	12049900	4.47453119218067
5	12050200	12050300	5.3694374306168
5	12050300	12050400	6.26434366905293
5	12063900	12064000	25.0573746762117
5	12064000	12064100	3.57962495374453
5	12064100	12064200	3.57962495374453
5	12064200	12064300	5.3694374306168
5	12064300	12064400	3.57962495374453
5	12066100	12066200	2.6847187153084
5	12066200	12066300	2.6847187153084
5	12066400	12066500	2.6847187153084
5	12066700	12066800	2.6847187153084
5	12066800	12066900	3.57962495374453
5	12066900	12067000	3.57962495374453
5	12067000	12067100	4.47453119218067
5	12067100	12067200	2.6847187153084
5	12067700	12067800	2.6847187153084
5	12068500	12068600	2.6847187153084
5	12068600	12068700	2.6847187153084
5	12069800	12069900	2.23726559609033
5	12069900	12070000	2.6847187153084
5	12070000	12070100	4.0270780729626
5	12070100	12070200	3.13217183452647
5	12071600	12071700	2.23726559609033
5	12071700	12071800	3.57962495374453
5	12072700	12072800	3.13217183452647
5	12073400	12073500	2.6847187153084
5	12073600	12073700	2.6847187153084
5	12073700	12073800	2.6847187153084
5	12073900	12074000	2.23726559609033
5	12074000	12074100	2.23726559609033
5	12074100	12074200	2.23726559609033
5	12091600	12091700	3.57962495374453
5	12093500	12093600	2.6847187153084
5	12093800	12093900	2.23726559609033
5	12095400	12095500	2.23726559609033
5	12095600	12095700	3.57962495374453
5	12095700	12095800	4.92198431139873
5	12095800	12095900	4.92198431139873
5	12095900	12096000	2.6847187153084
5	12096300	12096400	2.6847187153084
5	12096400	12096500	2.23726559609033
5	12096500	12096600	4.0270780729626
5	12096600	12096700	3.57962495374453
5	12096800	12096900	3.57962495374453
5	12099700	12099800	2.6847187153084
5	12099800	12099900	3.57962495374453
5	12099900	12100000	3.13217183452647
5	12100000	12100100	5.3694374306168
5	12100100	12100200	4.0270780729626
5	12100200	12100300	4.0270780729626
5	12100500	12100600	2.6847187153084
5	12100800	12100900	2.23726559609033
5	12100900	12101000	2.6847187153084
5	12101200	12101300	3.13217183452647
5	12102000	12102100	2.23726559609033
5	12104300	12104400	2.6847187153084
5	12106300	12106400	2.6847187153084
5	12106700	12106800	2.6847187153084
5	12106800	12106900	3.57962495374453
5	12107000	12107100	2.6847187153084
5	12108100	12108200	2.6847187153084
5	12108300	12108400	4.0270780729626
5	12108400	12108500	2.23726559609033
5	12109100	12109200	2.23726559609033
5	12109200	12109300	3.13217183452647
5	12109600	12109700	3.13217183452647
5	12109700	12109800	2.23726559609033
5	12110800	12110900	2.23726559609033
5	12110900	12111000	4.0270780729626
5	12111000	12111100	6.711796788271
5	12111100	12111200	5.81689054983487
5	12111500	12111600	4.47453119218067
5	12111600	12111700	6.26434366905293
5	12111700	12111800	3.57962495374453
5	12111800	12111900	2.6847187153084
5	12112100	12112200	3.57962495374453
5	12112200	12112300	3.13217183452647
5	12112900	12113000	2.23726559609033
5	12113000	12113100	2.23726559609033
5	12113900	12114000	3.57962495374453
5	12114000	12114100	3.57962495374453
5	12115000	12115100	4.0270780729626
5	12115100	12115200	4.92198431139873
5	12115200	12115300	4.0270780729626
5	12115300	12115400	3.57962495374453
5	12115400	12115500	2.6847187153084
5	12115500	12115600	2.6847187153084
5	12116200	12116300	2.6847187153084
5	12116400	12116500	4.47453119218067
5	12116500	12116600	5.3694374306168
5	12116600	12116700	5.3694374306168
5	12116700	12116800	3.13217183452647
5	12118300	12118400	3.57962495374453
5	12119000	12119100	2.6847187153084
5	12121700	12121800	3.57962495374453
5	12121800	12121900	6.711796788271
5	12121900	12122000	9.3965155035794
5	12122000	12122100	8.50160926514327
5	12122100	12122200	5.3694374306168
5	12122200	12122300	2.6847187153084
5	12122300	12122400	2.6847187153084
5	12122400	12122500	3.57962495374453
5	12123100	12123200	2.6847187153084
5	12123700	12123800	2.6847187153084
5	12124200	12124300	4.92198431139873
5	12124300	12124400	4.92198431139873
5	12124400	12124500	4.47453119218067
5	12124700	12124800	2.6847187153084
5	12124800	12124900	5.81689054983487
5	12124900	12125000	9.84396862279747
5	12125000	12125100	8.94906238436134
5	12125100	12125200	7.15924990748907
5	12125200	12125300	8.94906238436134
5	12125300	12125400	7.60670302670713
5	12125400	12125500	6.711796788271
5	12125500	12125600	6.26434366905293
5	12125600	12125700	4.47453119218067
5	12125700	12125800	3.57962495374453
5	12125800	12125900	3.57962495374453
5	12125900	12126000	6.26434366905293
5	12126000	12126100	5.3694374306168
5	12126100	12126200	3.57962495374453
5	12126400	12126500	3.57962495374453
5	12126500	12126600	2.6847187153084
5	12127200	12127300	2.6847187153084
5	12127300	12127400	2.23726559609033
5	12127400	12127500	4.47453119218067
5	12127500	12127600	3.57962495374453
5	12127600	12127700	4.0270780729626
5	12127800	12127900	2.6847187153084
5	12127900	12128000	3.57962495374453
5	12128000	12128100	5.3694374306168
5	12128100	12128200	3.57962495374453
5	12128400	12128500	4.0270780729626
5	12128500	12128600	7.15924990748907
5	12128600	12128700	7.15924990748907
5	12128700	12128800	5.3694374306168
5	12129100	12129200	2.6847187153084
5	12129200	12129300	2.23726559609033
5	12129900	12130000	2.6847187153084
5	12130200	12130300	2.6847187153084
5	12130400	12130500	3.57962495374453
5	12130500	12130600	4.47453119218067
5	12130600	12130700	2.23726559609033
5	12131000	12131100	3.13217183452647
5	12131100	12131200	3.13217183452647
5	12131600	12131700	2.6847187153084
5	12131700	12131800	9.3965155035794
5	12132000	12132100	7.15924990748907
5	12132100	12132200	2.23726559609033
5	12132200	12132300	2.23726559609033
5	12135200	12135300	4.47453119218067
5	12135300	12135400	5.3694374306168
5	12137800	12137900	2.6847187153084
5	12138100	12138200	2.6847187153084
5	12138200	12138300	2.6847187153084
5	12139300	12139400	4.47453119218067
5	12139400	12139500	6.711796788271
5	12139500	12139600	6.711796788271
5	12139700	12139800	8.50160926514327
5	12139800	12139900	5.3694374306168
5	12139900	12140000	4.47453119218067
5	12140000	12140100	2.6847187153084
5	12140100	12140200	3.13217183452647
5	12140400	12140500	4.0270780729626
5	12140500	12140600	5.3694374306168
5	12140600	12140700	4.0270780729626
5	12140800	12140900	4.47453119218067
5	12140900	12141000	4.47453119218067
5	12141000	12141100	3.13217183452647
5	12141100	12141200	4.47453119218067
5	12141200	12141300	2.23726559609033
5	12141900	12142000	2.6847187153084
5	12142000	12142100	4.0270780729626
5	12142100	12142200	2.23726559609033
5	12142600	12142700	5.3694374306168
5	12142700	12142800	8.94906238436134
5	12142800	12142900	5.3694374306168
5	12145500	12145600	2.6847187153084
5	12145600	12145700	3.57962495374453
5	12145700	12145800	2.6847187153084
5	12146000	12146100	4.92198431139873
5	12146100	12146200	4.47453119218067
5	12146200	12146300	6.26434366905293
5	12146300	12146400	6.711796788271
5	12146400	12146500	4.0270780729626
5	12146700	12146800	3.13217183452647
5	12147100	12147200	2.23726559609033
5	12147600	12147700	2.23726559609033
5	12148000	12148100	2.23726559609033
5	12148100	12148200	2.6847187153084
5	12148900	12149000	2.23726559609033
5	12149000	12149100	3.57962495374453
5	12149100	12149200	4.92198431139873
5	12149200	12149300	6.711796788271
5	12149300	12149400	9.3965155035794
5	12149400	12149500	7.15924990748907
5	12149500	12149600	4.92198431139873
5	12149600	12149700	4.47453119218067
5	12149700	12149800	4.47453119218067
5	12149800	12149900	4.92198431139873
5	12149900	12150000	2.6847187153084
5	12150000	12150100	4.47453119218067
5	12150100	12150200	6.26434366905293
5	12150200	12150300	8.94906238436134
5	12150300	12150400	8.94906238436134
5	12150400	12150500	6.711796788271
5	12150500	12150600	3.13217183452647
5	12150600	12150700	4.0270780729626
5	12150700	12150800	7.60670302670713
5	12150800	12150900	7.15924990748907
5	12150900	12151000	6.711796788271
5	12151000	12151100	5.81689054983487
5	12151100	12151200	4.92198431139873
5	12151300	12151400	4.92198431139873
5	12151400	12151500	4.92198431139873
5	12151500	12151600	3.57962495374453
5	12151600	12151700	2.6847187153084
5	12151700	12151800	3.57962495374453
5	12152000	12152100	2.6847187153084
5	12152100	12152200	2.6847187153084
5	12152600	12152700	4.47453119218067
5	12152700	12152800	2.6847187153084
5	12153000	12153100	2.6847187153084
5	12153100	12153200	2.23726559609033
5	12153200	12153300	4.0270780729626
5	12153300	12153400	5.81689054983487
5	12153400	12153500	7.60670302670713
5	12153500	12153600	3.13217183452647
5	12153600	12153700	2.23726559609033
5	12154200	12154300	2.6847187153084
5	12154300	12154400	2.6847187153084
5	12154400	12154500	3.13217183452647
5	12154500	12154600	4.47453119218067
5	12154600	12154700	3.57962495374453
5	12154700	12154800	2.6847187153084
5	12154900	12155000	2.6847187153084
5	12156400	12156500	2.6847187153084
5	12156500	12156600	2.6847187153084
5	12157100	12157200	3.57962495374453
5	12158700	12158800	4.47453119218067
5	12158800	12158900	2.6847187153084
5	12159100	12159200	3.57962495374453
5	12159200	12159300	3.57962495374453
5	12159300	12159400	2.6847187153084
5	12159800	12159900	3.13217183452647
5	12161700	12161800	2.6847187153084
5	12161800	12161900	4.0270780729626
5	12161900	12162000	6.711796788271
5	12162000	12162100	9.3965155035794
5	12162100	12162200	3.57962495374453
5	12163900	12164000	2.23726559609033
5	12164000	12164100	2.6847187153084
5	12164100	12164200	3.57962495374453
5	12164200	12164300	2.6847187153084
5	12165400	12165500	2.6847187153084
5	12165500	12165600	4.92198431139873
5	12165600	12165700	5.81689054983487
5	12165700	12165800	5.3694374306168
5	12166400	12166500	2.23726559609033
5	12166600	12166700	2.6847187153084
5	12166800	12166900	2.6847187153084
5	12166900	12167000	4.47453119218067
5	12167000	12167100	3.13217183452647
5	12167100	12167200	2.6847187153084
5	12167300	12167400	2.23726559609033
5	12167400	12167500	4.0270780729626
5	12167600	12167700	2.23726559609033
5	12168400	12168500	5.81689054983487
5	12168500	12168600	8.50160926514327
5	12168900	12169000	9.3965155035794
5	12169000	12169100	6.26434366905293
5	12169100	12169200	2.23726559609033
5	12169500	12169600	2.23726559609033
5	12169800	12169900	3.57962495374453
5	12169900	12170000	4.0270780729626
5	12170000	12170100	5.3694374306168
5	12170100	12170200	5.81689054983487
5	12170200	12170300	6.711796788271
5	12170300	12170400	3.13217183452647
5	12171500	12171600	2.6847187153084
5	12173200	12173300	3.13217183452647
5	12173300	12173400	3.57962495374453
5	12173400	12173500	4.47453119218067
5	12173500	12173600	4.47453119218067
